root_id,hemisphere,type,column_id,x,y,p,q
720575940630904057,left,T5b,419,-3,-11,-3,-8
720575940630904261,right,C3,714,5,12,1,11
720575940630905039,left,T5d,230,2,9,2,7
720575940630905228,right,T5d,181,1,-4,-3,-1
720575940630905415,right,T5d,729,-3,29,17,12
720575940630905807,right,T4b,134,-5,-18,-4,-14
720575940630905847,left,L4,300,4,-18,-13,-5
720575940630905849,right,L5,659,-4,-6,1,-7
720575940630906130,right,T5c,167,0,-17,-9,-8
720575940630907729,right,C2,712,-7,12,13,-1
720575940630908631,right,T2a,262,1,-11,-7,-4
720575940630909016,right,L5,587,4,22,7,15
720575940630909660,right,R8,621,1,24,11,13
720575940630910040,right,L5,425,3,20,7,13
720575940630910070,right,L4,43,-5,18,14,4
720575940630911596,right,T4d,615,-7,-7,3,-10
720575940630912220,right,T2,641,-8,-5,5,-10
720575940630913142,left,Tm9,293,4,-17,-13,-4
720575940630914809,left,T2a,127,0,15,7,8
720575940630918395,left,Tm2,347,-5,-13,-2,-11
720575940630918620,right,Tm1,768,3,5,-1,6
720575940630918993,left,Tm9,33,3,18,6,12
720575940630919016,left,Mi9,290,5,-24,-17,-7
720575940630919163,right,T1,111,2,-24,-14,-10
720575940630919763,right,Mi1,568,-6,-8,2,-10
720575940630920332,right,Mi9,325,5,1,-5,6
720575940630921035,left,Mi1,200,-5,12,11,1
720575940630923857,left,T4b,30,6,16,2,14
720575940630924537,left,T2a,231,4,-12,-10,-2
720575940630924625,left,T4b,474,-3,-17,-6,-11
720575940630925372,left,L4,197,0,-20,-10,-10
720575940630925686,right,Tm9,167,0,-17,-9,-8
720575940630925775,left,T4a,50,-2,21,12,9
720575940630925817,left,T2,374,2,13,4,9
720575940630925911,right,L2,323,-7,-13,0,-13
720575940630925942,right,T4c,186,-1,26,14,12
720575940630926423,left,T5b,485,-3,-3,1,-4
720575940630926680,right,L5,755,4,19,5,14
720575940630926807,left,T4a,424,-3,-2,2,-4
720575940630926908,left,L2,415,6,12,0,12
720575940630927148,left,L1,170,-5,1,5,-4
720575940630927164,right,T1,175,-6,-7,2,-9
720575940630927222,right,L4,746,-3,3,4,-1
720575940630927311,left,L1,343,-3,27,16,11
720575940630930259,right,Tm9,2,-8,2,9,-7
720575940630930735,right,Tm1,112,-6,1,6,-5
720575940630931671,left,T5a,171,6,-20,-16,-4
720575940630932475,right,Mi9,243,-1,-21,-10,-11
720575940630934097,left,Mi9,685,-5,-9,0,-9
720575940630934329,left,Mi1,663,0,8,4,4
720575940630936151,right,Tm20,467,-2,-20,-8,-12
720575940630936284,right,T4d,605,3,15,4,11
720575940630936315,right,Mi1,569,6,6,-3,9
720575940630936527,left,T4b,205,5,-6,-8,2
720575940630936832,right,R7,218,2,10,3,7
720575940630937391,right,L4,296,1,-18,-10,-8
720575940630937851,left,Tm1,246,-4,15,11,4
720575940630938668,right,L3,769,4,-27,-18,-9
720575940630939439,left,T4c,492,-7,-2,6,-8
720575940630939643,right,Tm4,283,-4,4,6,-2
720575940630939964,left,L1,273,-6,23,17,6
720575940630940463,left,T4b,397,-3,-19,-7,-12
720575940630941016,right,L5,33,3,18,6,12
720575940630941381,left,L2,721,5,13,1,12
720575940630941691,right,Mi9,440,1,23,10,13
720575940630941714,right,T5b,490,-5,6,8,-2
720575940630942551,right,Tm9,202,-1,27,14,13
720575940630942671,left,T4c,700,5,15,2,13
720575940630943319,right,Mi9,676,-3,-21,-8,-13
720575940630943668,right,T5d,184,-6,-5,3,-8
720575940630944505,right,Mi1,570,2,25,10,15
720575940630944630,left,T1,474,-3,-17,-6,-11
720575940630945551,right,T4c,318,4,-19,-14,-5
720575940630946647,left,T5c,614,-2,-8,-2,-6
720575940630947535,right,Tm21,399,-4,-24,-8,-16
720575940630947799,left,T4c,117,-8,-2,7,-9
720575940630948695,right,Tm20,666,7,-13,-14,1
720575940630948857,left,L5,209,-3,-8,-1,-7
720575940630949391,right,Tm2,765,-3,9,7,2
720575940630949394,right,T3,658,1,20,9,11
720575940630949647,right,T4b,37,1,5,1,4
720575940630950620,left,T1,567,-2,22,13,9
720575940630951383,left,T1,674,-4,-14,-3,-11
720575940630951484,right,T3,419,-3,-11,-3,-8
720575940630952844,right,T3,464,4,0,-4,4
720575940630955068,left,T5c,304,6,5,-4,9
720575940630955700,right,T5b,184,-6,-5,3,-8
720575940630957007,right,T5c,517,6,3,-5,8
720575940630957568,left,Mi1,504,-2,9,6,3
720575940630957775,left,T5b,632,3,-20,-13,-7
720575940630958122,right,Tm4,82,-7,7,10,-3
720575940630958444,left,L1,156,-9,1,9,-8
720575940630958454,right,R7,241,2,-17,-11,-6
720575940630958732,right,T2a,611,-1,-18,-8,-10
720575940630959704,right,L1,388,3,19,6,13
720575940630960492,left,T3,470,4,-9,-9,0
720575940630962396,left,T4a,744,-4,25,16,9
720575940630963275,right,Tm9,287,-5,13,11,2
720575940630963800,right,T1,451,4,20,6,14
720575940630964540,right,L2,758,5,-1,-6,5
720575940630964551,right,Mi1,573,4,14,3,11
720575940630964561,right,T5b,728,7,12,-1,13
720575940630965366,left,T4c,242,-4,6,7,-1
720575940630965548,right,L5,19,-7,17,15,2
720575940630966156,left,Mi9,571,0,-14,-7,-7
720575940630966779,left,Mi4,203,3,-1,-4,3
720575940630967097,left,Mi1,509,-4,10,9,1
720575940630968005,left,Tm9,337,-5,-6,2,-8
720575940630968773,right,T4d,377,0,7,3,4
720575940630970053,left,T4c,699,-5,0,5,-5
720575940630971136,right,T5d,621,1,24,11,13
720575940630971589,left,T4d,560,-7,14,14,0
720575940630971599,right,T5d,459,5,-3,-7,4
720575940630972178,right,T5b,672,-8,11,13,-2
720575940630972921,left,T2,265,-6,-1,5,-6
720575940630973495,left,Tm4,227,-7,5,9,-4
720575940630974423,left,T4d,122,-5,9,9,0
720575940630975036,right,R8,579,-3,-10,-2,-8
720575940630975279,left,T5b,324,3,24,9,15
720575940630975313,right,L3,393,-1,22,12,10
720575940630975685,left,Tm21,701,0,-4,-2,-2
720575940630975831,right,C2,696,-2,16,10,6
720575940630976876,left,T1,249,2,-12,-8,-4
720575940630977852,right,L5,26,1,-3,-3,0
720575940630978391,right,T4c,722,6,-15,-14,-1
720575940630979065,left,C2,550,-2,3,3,0
720575940630979279,right,T2a,358,-3,17,11,6
720575940630979323,left,Tm1,742,-4,11,9,2
720575940630980311,right,T2a,96,1,-10,-6,-4
720575940630980859,right,L4,376,-7,-10,2,-12
720575940630981484,left,T5b,63,4,12,2,10
720575940630982139,right,Tm1,94,5,18,4,14
720575940630982649,left,Tm21,151,-3,-14,-4,-10
720575940630982711,right,Tm9,142,-2,-18,-7,-11
720575940630982796,left,T4c,488,7,5,-5,10
720575940630983183,left,T5a,247,-4,-15,-4,-11
720575940630983223,right,T2a,264,-1,-6,-2,-4
720575940630983767,right,L3,165,4,16,4,12
720575940630984247,right,R8,24,-1,-10,-4,-6
720575940630984267,right,T3,168,-1,17,9,8
720575940630984443,right,L5,279,-4,8,8,0
720575940630984655,left,L3,731,-6,9,10,-1
720575940630985555,left,T2a,639,-4,19,13,6
720575940630985723,left,Tm3,78,2,20,8,12
720575940630986496,right,L1,670,5,5,-3,8
720575940630986959,right,L1,740,2,-8,-6,-2
720575940630987727,left,T4c,440,1,23,10,13
720575940630987991,right,L2,110,-7,0,7,-7
720575940630988079,left,C2,292,-4,18,13,5
720575940630988113,right,T4b,215,6,7,-3,10
720575940630988283,left,Mi4,434,-3,7,6,1
720575940630988544,right,C2,635,6,-6,-9,3
720575940630988625,right,T4c,760,0,17,8,9
720575940630988818,right,Tm21,707,-2,25,14,11
720575940630989519,left,T5b,668,1,19,8,11
720575940630989655,right,Tm3,467,-2,-20,-8,-12
720575940630989879,right,R8,401,-2,-19,-8,-11
720575940630989899,right,T4c,561,5,7,-2,9
720575940630990155,left,T4a,655,6,-1,-7,6
720575940630990287,left,T4a,13,-1,-26,-12,-14
720575940630990587,left,Tm20,232,-4,13,10,3
720575940630991119,right,Tm4,432,-5,7,8,-1
720575940630991360,left,R8,494,0,29,14,15
720575940630992384,left,T4a,738,-3,13,9,4
720575940630992727,left,L2,700,5,15,2,13
720575940630992896,left,T4a,780,-2,-27,-12,-15
720575940630993423,right,T5c,267,-6,2,7,-5
720575940630993768,left,T5c,662,2,-1,-3,2
720575940630995200,right,R7,168,-1,17,9,8
720575940630995340,right,T3,671,-4,-23,-8,-15
720575940630995983,right,T5c,308,-5,8,9,-1
720575940630996751,left,C3,128,3,-22,-14,-8
720575940630996754,right,T4b,301,-5,16,13,3
720575940630996951,left,T5d,560,-7,14,14,0
720575940630996956,left,T5c,120,-1,-1,0,-1
720575940630998359,right,L3,451,4,20,6,14
720575940630998615,left,Tm9,228,-7,1,7,-6
720575940630999516,left,Tm9,540,-2,-9,-3,-6
720575940631000591,left,Tm21,493,-3,23,14,9
720575940631000940,left,T5c,625,-2,24,14,10
720575940631001462,left,Tm2,470,4,-9,-9,0
720575940631001903,left,T4a,193,-5,4,7,-3
720575940631002063,left,Tm9,245,-5,-3,3,-6
720575940631002071,right,T1,523,2,14,5,9
720575940631002199,left,T4a,256,5,-20,-15,-5
720575940631003192,right,T5d,780,-6,25,18,7
720575940631003254,right,Tm2,446,2,-14,-9,-5
720575940631003612,left,C2,645,-4,27,17,10
720575940631003643,left,T4b,13,-1,-26,-12,-14
720575940631004022,left,Tm1,325,5,1,-5,6
720575940631004278,left,T4a,438,2,27,11,16
720575940631004790,left,Tm3,348,3,14,4,10
720575940631006012,right,T5b,237,-2,27,15,12
720575940631006268,left,T3,402,3,26,10,16
720575940631006976,left,L2,252,3,23,8,15
720575940631007051,right,T5d,681,-2,-21,-9,-12
720575940631007488,right,L1,467,-2,-20,-8,-12
720575940631007788,left,R8,745,0,13,6,7
720575940631007862,left,Tm3,536,3,4,-1,5
720575940631009536,left,T1,496,7,8,-3,11
720575940631009810,right,T4c,616,-3,15,10,5
720575940631010095,left,T4c,533,0,-16,-8,-8
720575940631010511,left,C3,148,-7,-11,1,-12
720575940631010578,right,T4d,482,1,17,7,10
720575940631012370,right,T4d,684,-6,17,14,3
720575940631012663,left,Mi4,81,6,-2,-7,5
720575940631013071,right,T3,202,-1,27,14,13
720575940631013113,left,C2,477,-3,2,4,-2
720575940631013327,left,L4,53,5,14,2,12
720575940631014487,right,Tm9,131,-6,20,16,4
720575940631015505,right,Tm4,144,7,-11,-13,2
720575940631015891,left,T5b,413,-2,-7,-2,-5
720575940631016275,right,Mi1,574,-6,5,8,-3
720575940631016668,left,L2,59,-2,2,3,-1
720575940631018071,left,T4c,15,2,-3,-4,1
720575940631019607,right,L1,589,-1,-5,-2,-3
720575940631019894,left,Tm9,101,-7,6,10,-4
720575940631020027,left,T5c,226,5,19,4,15
720575940631020150,left,Tm3,714,5,12,1,11
720575940631020495,right,C3,353,2,24,10,14
720575940631021372,right,Mi4,225,2,-26,-15,-11
720575940631022155,left,Tm21,581,3,9,1,8
720575940631022807,right,L1,55,-4,-11,-2,-9
720575940631023435,left,T4c,42,-1,14,8,6
720575940631023980,right,Mi9,309,-6,12,12,0
720575940631024172,left,R7,570,2,25,10,15
720575940631024209,right,T5b,304,6,5,-4,9
720575940631024246,left,Mi9,97,-5,2,6,-4
720575940631024379,left,L3,584,4,23,7,16
720575940631024687,left,T5d,98,-1,-12,-5,-7
720575940631024837,left,T5b,259,-7,-5,4,-9
720575940631025724,right,Tm1,500,7,-8,-11,3
720575940631025980,right,Tm1,469,-7,13,13,0
720575940631025995,right,T5c,169,0,-18,-9,-9
720575940631026629,right,Mi4,589,-1,-5,-2,-3
720575940631027151,left,Tm21,703,-3,1,3,-2
720575940631027275,right,T4a,472,1,25,11,14
720575940631027397,right,T4d,529,2,-2,-3,1
720575940631028219,left,T5d,196,-1,8,5,3
720575940631029100,left,T3,442,-5,25,17,8
720575940631029199,left,T5b,674,-4,-14,-3,-11
720575940631029775,left,Tm21,350,1,15,6,9
720575940631030124,left,L3,376,-7,-10,2,-12
720575940631030603,right,T4c,180,2,-27,-16,-11
720575940631031855,right,T4d,104,-1,-27,-13,-14
720575940631032059,left,L4,119,-2,6,5,1
720575940631033175,left,Tm2,740,2,-8,-6,-2
720575940631033285,left,T1,495,4,5,-2,7
720575940631033687,left,C3,654,-3,8,7,1
720575940631034443,left,T4a,317,-5,-4,3,-7
720575940631034455,right,T5c,352,-2,28,16,12
720575940631036476,right,C2,335,2,8,2,6
720575940631037015,left,T5c,676,-3,-21,-8,-13
720575940631037244,right,R8,439,-3,-9,-2,-7
720575940631039183,left,T5a,187,3,21,7,14
720575940631039575,left,Tm20,525,-1,-20,-9,-11
720575940631039695,left,L3,764,7,11,-2,13
720575940631040207,left,C3,346,-7,-9,2,-11
720575940631040476,left,L2,154,-8,0,8,-8
720575940631041079,left,R8,591,3,-3,-5,2
720575940631041989,right,T2,585,-1,-23,-11,-12
720575940631042359,left,Mi9,414,4,21,6,15
720575940631043383,left,Mi4,307,5,-25,-18,-7
720575940631043579,left,T3,488,7,5,-5,10
720575940631043884,left,L1,666,7,-13,-14,1
720575940631043958,left,L1,569,6,6,-3,9
720575940631044138,left,T2a,137,5,-7,-9,2
720575940631045079,right,Tm4,332,4,-26,-17,-9
720575940631045888,left,L2,532,-8,7,11,-4
720575940631046395,right,L4,102,3,13,3,10
720575940631046999,right,T4b,405,3,10,2,8
720575940631047249,right,T2,8,-4,26,17,9
720575940631048279,right,T5c,325,5,1,-5,6
720575940631048535,left,Mi4,39,0,20,10,10
720575940631048749,right,Tm2,106,-7,11,12,-1
720575940631049291,right,Tm9,198,6,2,-5,7
720575940631049803,right,Tm1,690,-7,-3,5,-8
720575940631051515,right,L4,269,2,-19,-12,-7
720575940631051771,left,T4d,667,1,-28,-15,-13
720575940631052591,left,Tm4,92,0,9,4,5
720575940631054073,left,Tm21,432,-5,7,8,-1
720575940631054610,right,Tm1,335,2,8,2,6
720575940631054649,right,T4c,303,-5,22,16,6
720575940631056865,right,Mi4,150,-8,5,10,-5
720575940631057664,left,L3,64,4,-23,-16,-7
720575940631057679,right,C3,311,-7,15,14,1
720575940631058937,left,T4b,692,-4,24,16,8
720575940631059151,left,C2,752,-2,7,5,2
720575940631059255,left,R8,662,2,-1,-3,2
720575940631059287,left,Tm9,262,1,-11,-7,-4
720575940631060987,left,T4b,106,-7,11,12,-1
720575940631062572,right,T1,60,-8,8,12,-4
720575940631063296,left,L1,368,-4,-20,-6,-14
720575940631063363,left,T4b,281,-9,2,10,-8
720575940631064261,left,Mi9,751,1,6,2,4
720575940631064320,left,L1,407,-5,-10,0,-10
720575940631065088,left,L1,367,-6,-15,-2,-13
720575940631065900,left,L4,35,1,-24,-13,-11
720575940631066107,left,T4a,654,-3,8,7,1
720575940631066880,left,Mi1,117,-8,-2,7,-9
720575940631067136,left,Mi4,46,-5,15,12,3
720575940631067985,left,Mi9,211,-7,-1,6,-7
720575940631068227,right,T5c,588,1,4,1,3
720575940631068716,left,C3,542,6,-13,-13,0
720575940631068972,right,L5,509,-4,10,9,1
720575940631069381,right,Tm21,532,-8,7,11,-4
720575940631071232,left,Tm3,344,-2,-15,-6,-9
720575940631071483,left,Tm9,336,0,23,11,12
720575940631072527,right,T4b,675,-7,19,16,3
720575940631074255,left,T4a,524,4,-20,-14,-6
720575940631076683,left,Mi9,82,-7,7,10,-3
720575940631077061,left,Mi4,353,2,24,10,14
720575940631077750,left,T4b,500,7,-8,-11,3
720575940631077903,left,Mi1,405,3,10,2,8
720575940631080535,left,Tm20,425,3,20,7,13
720575940631080924,left,T1,71,-2,-3,0,-3
720575940631080955,left,Tm21,715,4,10,1,9
720575940631081728,left,L1,656,0,-11,-6,-5
720575940631082323,left,Tm1,209,-3,-8,-1,-7
720575940631083116,left,Tm4,122,-5,9,9,0
720575940631083215,right,Mi1,576,0,28,14,14
720575940631083471,right,Mi9,288,-1,30,16,14
720575940631083727,left,T5c,233,4,-13,-11,-2
720575940631085532,left,Mi1,269,2,-19,-12,-7
720575940631085783,right,L2,660,2,28,12,16
720575940631085819,left,T1,736,-8,1,8,-7
720575940631086135,left,T5b,483,2,-7,-6,-1
720575940631086636,right,L1,340,-4,17,12,5
720575940631086848,right,C2,498,6,10,-1,11
720575940631087311,right,Tm9,256,5,-20,-15,-5
720575940631087823,left,T3,120,-1,-1,0,-1
720575940631087831,right,Mi1,565,0,-26,-13,-13
720575940631087959,left,Mi9,606,-1,-19,-9,-10
720575940631088172,left,T2,563,5,-13,-12,-1
720575940631088384,left,L1,247,-4,-15,-4,-11
720575940631088591,right,T4b,544,3,-13,-10,-3
720575940631089964,left,L1,157,-1,-7,-3,-4
720575940631089980,left,R8,586,2,18,7,11
720575940631090732,left,Tm4,41,-3,28,17,11
720575940631090743,left,T4a,87,1,11,4,7
720575940631091397,left,T4a,52,-1,-22,-10,-12
720575940631091653,right,T3,698,6,-7,-10,3
720575940631091730,right,T5a,713,-6,16,14,2
720575940631092291,right,T5c,609,-2,0,2,-2
720575940631092421,left,T2a,363,7,-4,-9,5
720575940631092567,left,T2,109,4,-5,-7,2
720575940631093352,left,Mi1,32,0,12,6,6
720575940631093560,right,T5d,264,-1,-6,-2,-4
720575940631093608,left,Mi1,302,2,17,6,11
720575940631094031,right,T2,733,-5,-17,-4,-13
720575940631094223,left,L3,189,6,13,0,13
720575940631095095,right,L3,280,-6,-14,-1,-13
720575940631095291,left,R8,265,-6,-1,5,-6
720575940631095552,right,L2,321,8,4,-6,10
720575940631098053,left,L2,758,5,-1,-6,5
720575940631099679,right,C2,610,2,-23,-14,-9
720575940631099735,right,Tm3,590,1,9,3,6
720575940631100411,left,T1,339,6,11,-1,12
720575940631100460,left,L4,606,-1,-19,-9,-10
720575940631101215,right,T5a,192,7,10,-2,12
720575940631101999,right,T4b,118,3,1,-3,4
720575940631102223,left,T4b,369,5,-5,-8,3
720575940631102295,right,Tm4,633,-1,-24,-11,-13
720575940631102509,right,Mi1,577,5,-14,-12,-2
720575940631102735,right,L5,128,3,-22,-14,-8
720575940631103007,right,Mi1,578,4,-11,-10,-1
720575940631103094,left,T5d,7,-6,-6,3,-9
720575940631104512,left,Mi1,26,1,-3,-3,0
720575940631105068,right,C2,28,5,6,-2,8
720575940631105105,left,T4b,583,3,-25,-16,-9
720575940631105567,right,T2,588,1,4,1,3
720575940631105836,left,L2,766,2,-4,-4,0
720575940631105956,right,T2a,343,-3,27,16,11
720575940631106322,left,L2,164,-1,-2,0,-2
720575940631106364,left,T4c,516,7,-18,-16,-2
720575940631107359,right,T4d,80,4,13,2,11
720575940631108805,right,T5d,588,1,4,1,3
720575940631108823,left,T1,622,-5,20,15,5
720575940631109371,right,T1,311,-7,15,14,1
720575940631109420,right,L5,538,-4,1,4,-3
720575940631109451,right,T2,246,-4,15,11,4
720575940631109883,left,Tm21,632,3,-20,-13,-7
720575940631110252,left,T5d,228,-7,1,7,-6
720575940631110341,left,Tm2,232,-4,13,10,3
720575940631110475,right,T4b,639,-4,19,13,6
720575940631110853,left,T5b,634,-3,-15,-5,-10
720575940631110995,right,Tm1,641,-8,-5,5,-10
720575940631111936,right,T5d,577,5,-14,-12,-2
720575940631112252,left,Mi1,557,6,-10,-11,1
720575940631112645,left,Tm1,554,-3,-27,-11,-16
720575940631112663,right,Mi9,256,5,-20,-15,-5
720575940631112668,right,T4b,47,-9,-1,8,-9
720575940631113068,left,T4d,562,-5,-2,4,-6
720575940631113487,left,L3,42,-1,14,8,6
720575940631113669,left,Tm3,677,0,11,5,6
720575940631113815,right,L1,641,-8,-5,5,-10
720575940631115003,left,Tm20,606,-1,-19,-9,-10
720575940631115515,left,L5,758,5,-1,-6,5
720575940631115771,left,T4a,30,6,16,2,14
720575940631115794,right,C3,156,-9,1,9,-8
720575940631116074,right,Tm1,758,5,-1,-6,5
720575940631116586,right,Mi1,579,-3,-10,-2,-8
720575940631116847,right,T5c,324,3,24,9,15
720575940631117174,left,T4c,384,-6,-2,5,-7
720575940631117568,right,L4,387,-1,-15,-7,-8
720575940631119319,left,C2,276,2,3,-1,4
720575940631119447,left,Tm1,417,-6,-10,1,-11
720575940631120343,left,Mi4,588,1,4,1,3
720575940631121152,right,L1,629,4,24,8,16
720575940631122489,right,T4c,628,0,0,0,0
720575940631123983,left,L1,344,-2,-15,-6,-9
720575940631124224,right,L2,33,3,18,6,12
720575940631124729,right,L2,474,-3,-17,-6,-11
720575940631124823,left,Tm1,319,-2,5,4,1
720575940631124933,left,T3,516,7,-18,-16,-2
720575940631125156,left,T4c,500,7,-8,-11,3
720575940631125455,left,T5a,465,3,0,-3,3
720575940631127158,right,C3,618,-1,24,13,11
720575940631127767,left,T1,649,-1,5,3,2
720575940631128364,left,T4b,698,6,-7,-10,3
720575940631129462,left,Tm1,364,4,4,-2,6
720575940631129807,left,L3,298,-5,5,7,-2
720575940631130399,left,T5a,182,7,-10,-12,2
720575940631130423,left,T2,123,-8,10,13,-3
720575940631130655,right,T5a,153,8,0,-8,8
720575940631130679,left,Tm21,443,-6,4,8,-4
720575940631130711,left,Mi4,209,-3,-8,-1,-7
720575940631130850,right,L3,634,-3,-15,-5,-10
720575940631131343,left,T2,721,5,13,1,12
720575940631131948,left,C2,675,-7,19,16,3
720575940631132714,left,Mi1,57,6,-11,-12,1
720575940631134506,left,Tm1,426,-3,0,3,-3
720575940631135596,left,C2,229,5,2,-4,6
720575940631136274,right,C3,581,3,9,1,8
720575940631136825,right,Tm3,146,1,-6,-4,-2
720575940631138156,left,Mi4,635,6,-6,-9,3
720575940631138322,right,T4b,292,-4,18,13,5
720575940631139072,right,T5a,367,-6,-15,-2,-13
720575940631139435,right,Mi4,359,2,23,9,14
720575940631140764,right,T3,606,-1,-19,-9,-10
720575940631140895,left,Tm20,416,3,-8,-7,-1
720575940631140919,left,R8,446,2,-14,-9,-5
720575940631140924,left,L5,538,-4,1,4,-3
720575940631141676,left,R7,400,1,-29,-16,-13
720575940631141943,left,R8,41,-3,28,17,11
720575940631143499,left,L5,234,1,3,0,3
720575940631143724,right,C3,204,5,-2,-6,4
720575940631144143,right,L3,269,2,-19,-12,-7
720575940631144310,left,T4c,518,-4,22,15,7
720575940631144441,left,L3,319,-2,5,4,1
720575940631144479,left,T4b,146,1,-6,-4,-2
720575940631144868,left,T5a,289,-1,11,6,5
720575940631145803,left,T4b,528,2,7,1,6
720575940631146026,right,Tm1,127,0,15,7,8
720575940631147484,right,Mi1,348,3,14,4,10
720575940631149074,left,T2a,564,3,-23,-15,-8
720575940631149655,right,Mi4,124,1,-7,-5,-2
720575940631150556,right,Tm4,540,-2,-9,-3,-6
720575940631150812,left,Tm2,245,-5,-3,3,-6
720575940631151324,right,L2,21,-2,19,11,8
720575940631151353,left,L5,360,-5,19,14,5
720575940631151360,left,Tm3,487,1,-1,-2,1
720575940631152492,right,L2,268,7,-6,-10,4
720575940631152847,right,L4,558,-4,-21,-7,-14
720575940631155516,left,L3,470,4,-9,-9,0
720575940631155799,left,T2,589,-1,-5,-2,-3
720575940631156055,left,T2a,771,3,-27,-17,-10
720575940631156311,right,L4,26,1,-3,-3,0
720575940631156475,left,L2,97,-5,2,6,-4
720575940631156781,right,L1,192,7,10,-2,12
720575940631157847,left,T2a,545,5,11,0,11
720575940631159660,right,Mi9,397,-3,-19,-7,-12
720575940631161206,left,T2,596,-4,-16,-4,-12
720575940631162127,left,Mi9,655,6,-1,-7,6
720575940631162172,left,L4,342,2,-15,-10,-5
720575940631162386,right,C2,433,0,-8,-4,-4
720575940631162410,right,Mi1,580,-2,-23,-10,-13
720575940631163904,right,T5a,54,-4,3,5,-2
720575940631164316,right,T4b,537,0,-23,-12,-11
720575940631165541,right,L5,142,-2,-18,-7,-11
