root_id,length_nm,area_nm,size_nm
720575940632201291,1221692,1836313984,104428277760
720575940632201543,508720,865320064,56798382080
720575940632201645,947159,1416588928,78624512000
720575940632202511,185283,614071296,44098273280
720575940632202819,1583482,2832780800,223003463680
720575940632203075,4031154,6099463680,363386460160
720575940632203368,1753134,5142356992,534784931840
720575940632203538,117458,599030144,45005004800
720575940632203823,778696,1577574784,98525122560
720575940632205327,177266,497506688,39774853120
720575940632205330,693824,1001385856,69703720960
720575940632205759,3436052,4821855744,262610503680
720575940632206098,501649,717458560,50991626240
720575940632206244,441284,708411776,51313080320
720575940632206284,957142,1677900288,112304220160
720575940632206500,308431,512583296,38040565760
720575940632206649,2373314,3153208448,159156490240
720575940632207890,339583,682097920,56047441920
720575940632208595,392074,558096896,34482278400
720575940632208707,216267,427557888,38324920320
720575940632208911,471235,1106422400,85525473280
720575940632208927,530599,885046144,63578091520
720575940632208971,105950,528931456,42706196480
720575940632209038,478001,750595840,51853230080
720575940632209199,341037,601133824,34997073920
720575940632209209,835169,1995718912,140509624320
720575940632209227,303290,473869056,20946114560
720575940632210145,745172,1965688832,153067550720
720575940632210507,485537,1591536640,191231969280
720575940632211011,737051,1120819712,70530621440
720575940632211015,5601912,8994166016,554020085760
720575940632211596,607382,1083761024,84871147520
720575940632211629,935293,1447567232,106227937280
720575940632211667,407818,681640832,46646640640
720575940632211852,754285,1272084992,88228044800
720575940632211986,234651,404634752,30282915840
720575940632212024,285037,518561280,38744033280
720575940632212039,6482493,11917987712,836130467840
720575940632212271,360886,486187264,34055485440
720575940632212527,506386,1286077824,118823116800
720575940632213063,465203,897172480,64346357760
720575940632213551,631386,901443968,50502328320
720575940632213646,360720,705321472,63089950720
720575940632213677,723700,1059286656,67051274240
720575940632213730,614611,1159555712,106357944320
720575940632213924,304285,558782848,46375106560
720575940632213933,666484,1951145600,172634255360
720575940632214034,1372642,1839548416,93756989440
720575940632214242,567264,735953408,41635328000
720575940632214497,1175436,2295473920,143192985600
720575940632214546,469523,638852608,35936860160
720575940632215085,391695,562886400,38675087360
720575940632215251,571661,899020288,63799224320
720575940632215594,124022,540307584,43437158400
720575940632215850,625475,937207936,59095592960
720575940632216079,134798,473760384,33848115200
720575940632216289,403342,692204672,38270126080
720575940632216290,381013,617855744,47455088640
720575940632216643,221746,822197632,91011532800
720575940632216928,1519358,2996893824,210609582080
720575940632217135,289137,590445952,52777676800
720575940632217400,143006,593542144,56586455040
720575940632217647,1606182,3625274752,243755192320
720575940632217996,783424,1316369280,85733048320
720575940632218193,348144,632332288,42543308800
720575940632218252,474048,1151655424,121533245440
720575940632218443,1623098,2857185152,149539317760
720575940632218898,1204245,2042737664,117870540800
720575940632218947,424012,748185856,55803924480
720575940632218984,463617,817288832,63268485120
720575940632219361,3479986,6099563264,487687260160
720575940632219532,748845,1342273152,95155159040
720575940632219690,430143,747404288,52346460160
720575940632220719,325787,616323840,48981381120
720575940632220985,1720492,2650280832,170947532800
720575940632221209,1903291,3386081664,239986964480
720575940632221521,2599800,4798492800,402193274880
720575940632221779,1014043,2086435712,143175464960
720575940632222381,439974,760416256,55388856320
720575940632222539,855236,1174216832,65895342080
720575940632223132,901133,1577122176,109865502720
720575940632223457,166221,348377216,15389276160
720575940632223555,533089,928733696,65741035520
720575940632223563,1608890,2347273856,125368750080
720575940632223884,550101,796956544,47292477440
720575940632224018,150607,635687552,45007237120
720575940632224031,566425,1720139648,147715973120
720575940632224554,264160,798969856,49728747520
720575940632224583,337674,530874496,32175554560
720575940632224908,576525,1098447232,82195568640
720575940632225071,2804070,5419506560,395937515520
720575940632225235,779132,1147261440,79454720000
720575940632225361,407610,621430144,45908244480
720575940632225583,475857,859892992,62329579520
720575940632226252,1246468,1842963200,122271508480
720575940632226274,458064,616351360,40676628480
720575940632226371,410153,1382573056,106139023360
720575940632226641,181571,471693696,26248407040
720575940632226700,438008,752343552,39947171840
720575940632226834,527366,729269376,39955660800
720575940632226897,3248486,5494119040,360613079040
720575940632227155,3658456,6069737600,410792878080
720575940632227432,526642,816594688,50949816320
720575940632227501,647480,1607318784,132964085760
720575940632227897,334169,930777856,87335464960
720575940632228051,679039,999004160,57877800960
720575940632228370,480937,995180544,83732664320
720575940632228433,1686484,3333347072,267520972800
720575940632228578,2054185,2795866624,159630448640
720575940632228623,628125,1097033600,73795686400
720575940632229457,226635,575495040,34441553920
720575940632229480,499078,602789376,24712581120
720575940632229516,775990,1147132160,63514726400
720575940632229540,371116,693500032,54199828480
720575940632229788,781700,1941641600,150510868480
720575940632229836,1082332,1736384768,99030097920
720575940632229913,1412228,2180950912,120827883520
720575940632229930,282142,886262144,72290201600
720575940632230099,1806604,2870836480,183087994880
720575940632230418,168824,658475392,50914129920
720575940632230425,526088,815834240,46358968320
720575940632230713,810531,2165307520,143452200960
720575940632231193,533456,1319684480,125021767680
720575940632231394,604200,1546351488,122922035200
720575940632232418,494845,1404307328,121474631680
720575940632233100,609998,988208256,66722150400
720575940632233287,351411,598380160,42684692480
720575940632233517,562192,916795264,64518307840
720575940632233628,783073,1531332864,99429416960
720575940632234124,272309,417170688,30887249920
720575940632234157,415183,1023952384,77230213120
720575940632234527,350679,551783808,40669306880
720575940632235489,1408630,2371901824,140178565120
720575940632235823,443323,689684736,43783557120
720575940632236079,500102,923698304,62454517760
720575940632236600,421269,1051708544,86200832000
720575940632236818,506985,1336526208,108972625920
720575940632236856,292528,411319296,24175370240
720575940632236956,336888,588645376,51716843520
720575940632237127,360855,569806464,38379008000
720575940632237196,442083,637700096,40153712640
720575940632237220,1405383,2230809728,132641218560
720575940632237408,98162,154513536,10195343360
720575940632237485,1581556,2396839040,130961653760
720575940632237534,471948,813469440,62392442880
720575940632237586,121032,576055552,39755243520
720575940632237708,601168,959921920,59797043200
720575940632237964,798235,1515024128,113160355840
720575940632238253,1743204,3431427328,227297187840
720575940632238675,537964,1490967296,121707479040
720575940632239277,3952785,5803725568,331900364800
720575940632239661,360878,689326464,38195466240
720575940632239976,401075,953507968,93216092160
720575940632240399,423846,650211072,41954856960
720575940632240465,421560,674320512,49633607680
720575940632241036,489653,881629568,61039667200
720575940632241223,272331,506767104,37221468160
720575940632241377,1499762,2550883584,160366069760
720575940632241828,750923,1543308928,106571704320
720575940632242447,417748,1307338880,134662666240
720575940632242450,166269,510705024,25863884800
720575940632242703,402399,1635731200,203344721920
720575940632242769,501868,755125632,48737730560
720575940632243011,183732,310906368,21971077120
720575940632243019,1472029,2648450944,177322772480
720575940632243218,163244,544239232,34827683840
720575940632243340,1365266,2530938880,178655395840
720575940632244271,263340,427461504,29283686400
720575940632244281,285849,480240640,31771842560
720575940632244527,437207,594098816,34895288320
720575940632245039,363807,577813632,37173821440
720575940632245459,613989,919351936,54517637120
720575940632245567,152305,600686080,47429007360
720575940632245575,366952,574817280,38969231360
720575940632245807,557682,957468672,74404802560
720575940632246083,344510,890428672,90231623680
720575940632246546,1055004,1705973120,111134033920
720575940632246603,601478,1164187776,88802775040
720575940632247778,368952,476353792,29368340480
720575940632247823,1043250,2617144064,160834068480
720575940632248395,245269,605171712,41177497600
720575940632248888,242073,380760320,29022371840
720575940632248907,475614,1055250304,78378557440
720575940632249359,116952,543260800,68881571840
720575940632249555,497489,660432256,33072752640
720575940632249618,232863,721455488,33547018240
720575940632250285,2676318,4156029184,257793546240
720575940632250439,276100,632466048,62912399360
720575940632250764,432596,1112576128,90120970240
720575940632250937,919577,1390482944,84950435840
720575940632251532,545168,962058368,61173032960
720575940632251729,272594,469934592,36668672000
720575940632252008,301112,476893184,32828456960
720575940632252068,283535,603226496,30167920640
720575940632252130,533324,668917120,38011238400
720575940632252661,82976,309305856,33998305280
720575940632252743,7022262,12852557824,1145725931520
720575940632254233,511195,1168705920,101935421440
720575940632254545,492143,928326912,77847244800
720575940632254738,667376,1796244352,130754897920
720575940632255116,529231,873059968,59592017920
720575940632255388,996718,1414975616,73923317760
720575940632255530,200372,811840896,51914926080
720575940632255786,119271,447973248,33567334400
720575940632255791,383629,786297856,59072839680
720575940632256015,134468,441442944,32341032960
720575940632256081,373423,1903083776,261988014080
720575940632256481,1201056,2380759040,189491077120
720575940632256583,585476,1106005632,97166950400
720575940632256786,362340,691709696,44941035520
720575940632256839,344991,508505216,41399521280
720575940632256843,657082,1184565888,80644229120
720575940632257091,99855,375876608,36380723200
720575940632257099,494572,693275776,45777049600
720575940632257578,157414,579432192,75121899520
720575940632258346,110118,397769088,39608524800
720575940632258468,284918,614345728,30563604480
720575940632258575,565582,1542012416,134298306560
720575940632258607,464701,789558912,52564807680
720575940632258733,1846503,3020123776,161439713280
720575940632258786,598574,857254016,54497740800
720575940632258872,269297,1391217792,137285201920
720575940632259143,403459,599243264,42172456960
720575940632259399,493714,1386856576,163357829120
720575940632259659,148157,577739392,64111083520
720575940632259665,491934,830348160,56532643840
720575940632259865,1224402,1805861120,97167769600
720575940632259887,980114,1508688384,96568555520
720575940632260152,591874,846809856,48979159040
720575940632260177,599335,887952768,51712716800
720575940632260409,320302,567127680,42684006400
720575940632260577,896266,1473903360,99594024960
720575940632260623,467980,1712321408,129064570880
720575940632260772,596045,1189551616,92841676800
720575940632260921,731213,995911808,54201384960
720575940632261331,365377,454700416,24068218880
720575940632261423,1913756,2919936896,164797706240
720575940632261516,445567,740420864,46752327680
720575940632262186,163280,578367616,43287695360
720575940632262227,1712334,2828364032,201498234880
720575940632262481,605029,937461760,60814868480
720575940632262674,129710,574590464,42035097600
720575940632262760,500903,834239104,63434711040
720575940632262796,815977,1107590144,61280890880
720575940632263016,460674,1165150208,88923258880
720575940632263442,199680,670981632,61459793920
720575940632263528,625136,1055050368,70436577280
720575940632263784,827705,1161212032,53523025920
720575940632263954,166650,488274688,45395445760
720575940632264003,580713,994584448,75541739520
720575940632264040,525613,981527296,44929669120
720575940632264100,517875,911651712,61194557440
720575940632264223,1261594,2192435840,148085575680
720575940632264263,617455,866312064,45688883200
720575940632264519,346032,472958720,26736158720
720575940632264531,276299,951566592,92443371520
720575940632264544,550792,1172933376,106320875520
720575940632264775,292624,483570432,35941580800
720575940632265016,291666,483162112,33702328320
720575940632265389,1571329,2881085440,232142899200
720575940632265442,597794,969150208,63386060800
720575940632265503,1291960,1961217664,97686077440
720575940632265543,314519,507758720,35667916800
720575940632265746,182600,565698176,50649722880
720575940632266258,78411,256920448,30560604160
720575940632266297,1062618,1674367488,99054776320
720575940632266465,1025951,1433480704,67137873920
720575940632266511,1098804,1609907200,88260700160
720575940632266514,131848,509278080,40421744640
720575940632266538,472156,694802304,44231915520
720575940632266577,501172,694731520,43821475840
720575940632266794,265130,1022236288,59747010560
720575940632267039,668568,987469312,59469844480
720575940632267055,814027,1262844416,85250775040
720575940632267112,2020862,5088154624,347616665600
720575940632268330,1175727,1672671232,98665011200
720575940632268333,972177,1532071040,88679229440
720575940632268940,903869,1392030848,69673533440
720575940632269071,273190,800486144,35576821760
720575940632269098,1657675,2421304576,136305971200
720575940632269229,993767,1312072960,59443599360
720575940632269267,450522,730520064,48477020160
720575940632269639,525869,792161024,52780462080
720575940632269905,590016,907976320,57941022720
720575940632270098,154902,635891584,70802800640
720575940632270540,676790,866022656,48003594240
720575940632270561,1069116,1663007488,100597360640
720575940632270904,601132,1504316800,95417364480
720575940632271244,721056,1096739328,68207267840
720575940632271268,535058,1224931712,108199598080
720575940632271405,1504352,2628235008,169002485760
720575940632271416,345687,498621824,33406679040
720575940632271697,1413600,2106091392,116598589440
720575940632271780,689791,1442452096,100120401920
720575940632272012,933293,1183522816,60020234240
720575940632272440,491998,693751680,42107432960
720575940632272721,1289232,1905245312,111659909120
720575940632272744,498917,1031236864,88332380160
720575940632272782,351087,624346240,43356467200
720575940632273233,1409285,2152652160,125571358720
720575940632273235,1605738,2921977216,163302563840
720575940632273325,1537841,2768030208,217534760960
720575940632273378,806984,1683843840,132218972160
720575940632273721,609342,995197184,72461639680
720575940632274636,144706,341478016,15515033600
720575940632274914,2182878,4020006784,303163924480
720575940632275025,1269738,1872338432,111809167360
720575940632275754,615333,795306880,42438348800
720575940632275759,337435,533553792,45929267200
720575940632275852,1057672,1495834880,92510853120
720575940632275854,387025,669121280,48944128000
720575940632276049,339564,590621056,36180828160
720575940632276495,527623,1010114944,70545377280
720575940632276876,1602060,2354690560,119883857920
720575940632277132,916868,1264344960,71839539200
720575940632277263,108303,507942656,43527598080
720575940632277388,514262,734141952,42747873280
720575940632277459,296147,624679936,52924928000
720575940632277519,1214072,2602909184,173280204800
720575940632278189,1442495,2623192448,146275450880
720575940632279341,1718962,3273097728,245919938560
720575940632279627,188630,646809088,44558520320
720575940632280204,90173,482480000,88228372480
720575940632280338,240975,572571776,30095759360
720575940632280395,234509,391540480,37991966720
720575940632280594,208126,571882368,55636305920
720575940632280680,360366,699906688,45865789440
720575940632280903,324930,583455232,36641894400
720575940632280907,951584,1618854528,98517237760
720575940632281359,409808,2212508032,345966243840
720575940632281901,1168868,1921804288,92110530560
720575940632281912,547751,1545348864,122128445440
720575940632281927,3855824,8272952448,637413662720
720575940632281937,2954734,4540963584,282265753600
720575940632281996,605973,1266940800,112273725440
720575940632282449,2160977,3252622336,183109191680
720575940632282524,648703,960073856,61250805760
720575940632282572,804951,1177905792,72402851840
720575940632282680,670276,918032512,43591536640
720575940632283467,859095,1993692160,139174174720
720575940632284108,1430423,2133313664,126712360960
720575940632284207,420601,720560256,44214210560
720575940632284386,1239142,1767533568,110316441600
720575940632284463,357635,522105856,34359910400
720575940632284717,419154,1073652224,92066048000
720575940632284776,558337,1081504000,62866647040
720575940632284812,522053,780273920,45353236480
720575940632284970,149637,467024512,51415470080
720575940632285068,394180,1082382336,91383900160
720575940632285132,845434,1148858752,57078763520
720575940632285199,444061,823130624,63420692480
720575940632285226,212513,620070656,28336465920
720575940632286668,1025649,1509906432,94332334080
720575940632286762,129342,385232000,40425850880
720575940632286816,306027,846628864,59215308800
720575940632286924,3249734,5496135936,304590899200
720575940632287057,1263289,1995380480,114041999360
720575940632287811,745420,1754508544,125800171520
720575940632288083,554196,982596736,79480238080
720575940632288156,788744,1252233600,76801054720
720575940632288396,899914,1366118272,95578787840
720575940632288569,492606,1137003776,95960115200
720575940632288815,162207,505595776,28707389440
720575940632288849,447473,646317824,38280232960
720575940632289327,389712,634183296,38139883520
720575940632289351,505610,1118118016,81900288000
720575940632289807,295995,1061100672,67190241280
720575940632289810,2646130,4121589248,267138682880
720575940632289859,593894,770524928,37915576320
720575940632290079,668029,999368704,63984312320
720575940632290664,829839,1181208576,62545059840
720575940632291626,1478329,2209935616,115419525120
720575940632291897,569947,1200556416,82422650880
720575940632292171,279982,759448704,41208924160
720575940632292367,438650,1061516544,80191641600
720575940632292748,902509,2879450624,615878471680
720575940632292882,571808,811250944,50864844800
720575940632293191,478375,698079104,49030410240
720575940632293262,1070366,1455145088,83983902720
720575940632293346,583697,1679818496,112565821440
720575940632293433,571504,770708608,46555801600
720575940632293580,374231,723965184,61843343360
720575940632293823,407306,684078336,47028930560
720575940632293969,328861,630754560,51189022720
720575940632293992,676701,1044349184,66617856000
720575940632294219,385482,1317762048,135323074560
720575940632294687,2008939,3666059264,219050035200
720575940632294727,1202982,1908605184,129809295360
720575940632295751,5106271,9717172992,690422251520
720575940632296210,2729807,5076006272,279057633280
720575940632296479,337542,735287680,64734658560
720575940632296519,5351290,10275570304,839399372800
720575940632296588,540517,984682112,79352903680
720575940632297007,106291,233562368,12011704320
720575940632297263,435646,744667520,40568176640
720575940632297487,629637,1075750016,59382609920
720575940632297901,428899,702259328,47822592000
720575940632298636,412833,592535680,36477962240
720575940632298669,4622356,8104982528,548903946240
720575940632299083,897455,1347854976,85957079040
720575940632299212,379780,750831616,47171809280
720575940632299295,1002907,1501304320,84673832960
720575940632299335,287359,423480192,29189376000
720575940632299538,588868,1597458432,122006302720
720575940632299916,561389,1083898240,79595489280
720575940632300205,1668202,2465372544,137831260160
720575940632300335,362370,592220672,42735380480
720575940632300345,241127,430214016,32857692160
720575940632300600,518854,817381248,48852367360
720575940632300973,976285,2616360704,160555294720
720575940632301113,636237,819729664,42499031040
720575940632301523,515573,849743616,53926400000
720575940632301538,474041,744060544,46357678080
720575940632302136,384208,1682681600,232295782400
720575940632302151,1740620,2828685184,135651655680
720575940632302161,181408,442936192,20856104960
720575940632302623,680547,1110413568,66691737600
720575940632302919,783453,1207666432,76726487040
720575940632303073,2238472,3814707968,247505981440
720575940632303122,218767,534870144,45699645440
720575940632303391,953944,1449274752,89013780480
720575940632303441,1750074,2916066176,173737738240
720575940632303772,1519054,2843240832,195049297920
720575940632303807,3639267,6287683584,417878446080
720575940632303890,570963,1211748992,87982899200
720575940632303943,513893,797860480,46207365120
720575940632304146,657774,2063881472,140718653440
720575940632304682,296661,457162112,27299921920
720575940632304711,3867330,7528909440,578134425600
720575940632304780,441053,793839744,54617364480
720575940632304911,511502,1146796800,85921863680
720575940632304992,2322793,3537030016,203632404480
720575940632305036,460616,1196739072,102808709120
720575940632305489,2192446,3977444480,238363811840
720575940632305711,5657954,10734724224,734558289920
720575940632305837,367770,539888256,26978805760
720575940632305951,1413887,2170929536,128515645440
720575940632305977,219422,367941120,25997752320
720575940632306380,660067,1332240384,94659921920
720575940632306572,683208,962736896,62298675200
720575940632306605,2396564,3563386624,194782433280
720575940632306703,1418181,1950429312,100088954880
720575940632306706,629300,2946700288,349524541440
720575940632306792,137184,471019520,33931816960
720575940632306962,346245,890123648,61780019200
720575940632307025,5943438,11544303872,877815080960
720575940632307048,133115,486038912,37979504640
720575940632307527,323377,786287872,36399329280
720575940632308025,664216,850311680,41087723520
720575940632308043,210059,652492928,33261608960
720575940632308281,2593307,3911994368,226763366400
720575940632308299,211838,1173236992,89038192640
720575940632308305,2403764,3981299328,248286771200
720575940632308644,8277334,16330311168,1441472430080
720575940632308684,483868,1129068672,63957575680
720575940632308705,1063584,2018111616,127219814400
720575940632309156,276954,469860224,30779105280
720575940632309519,474397,2103591424,309517568000
720575940632309560,324237,595785472,39664773120
720575940632309708,2383797,3592242432,220657305600
720575940632309841,341713,864229504,55340554240
720575940632310087,488608,699450624,38867456000
720575940632310328,366696,695154176,48711383040
720575940632310585,625671,1778824832,146387742720
720575940632310831,425351,1248777984,127487139840
720575940632310940,1797516,3101755264,215620044800
720575940632311115,12655410,31143033344,2703457536000
720575940632311367,556858,829326080,49182269440
720575940632311469,1756661,2634169216,143733555200
720575940632311567,408225,1870427008,280267356160
720575940632311594,609742,1134353152,84795115520
720575940632311599,343992,518775168,42130903040
720575940632311692,510865,1198128000,70281164800
720575940632311823,453978,2173596544,309923758080
720575940632312907,5784150,12871251072,1668427642880
720575940632313675,624961,983847296,60973025280
720575940632313764,345709,617590016,42573475840
720575940632313931,525808,1041445632,84251269120
720575940632314060,478029,946865024,67082833920
720575940632314705,654864,1176853760,83904071680
720575940632314895,482226,2225101824,357993400320
720575940632314955,110120,426980224,50230548480
720575940632315106,515172,1328732032,86098329600
720575940632315178,493117,1374944512,112910612480
720575940632315467,676407,3574864896,434183751680
720575940632315473,253003,549323904,25501255680
720575940632315532,503573,1172918784,114463846400
720575940632315695,1131538,2180395392,127064524800
720575940632316130,882428,1249584768,82649927680
720575940632316205,1795287,3408385408,245323356160
720575940632316227,208650,628632960,50886707200
720575940632316687,527183,2342894208,343504363520
720575940632316690,1623009,2722098304,192076636160
720575940632316985,715846,1404438528,112496271360
720575940632317009,1600988,2878058112,186831554560
720575940632317255,737500,1027246976,61325056000
720575940632317482,1009929,1614308608,103563919360
720575940632317771,88720,319162624,38975498240
720575940632317997,6203856,11998537472,1161837178880
720575940632317999,562682,863552256,51082311680
720575940632318250,239592,665721088,49024614400
720575940632318506,491475,898242304,66162042880
720575940632318751,957282,2120902528,202339829760
720575940632319032,786724,1125866624,64179517440
720575940632319051,642962,1680892032,133312020480
720575940632319277,1364298,2326402176,156330690560
720575940632319303,505690,789995776,44907632640
720575940632319762,461228,713965696,40260925440
720575940632320274,508753,991179136,80588963840
720575940632320312,551654,1052087936,69768878080
720575940632320568,1227463,2138175744,149401292800
720575940632320783,237910,1361404928,107723816960
720575940632320815,1816240,2860765824,191335393280
720575940632320824,120459,524076032,39273123840
720575940632321080,243710,367000704,26376693760
720575940632321355,278149,511756416,35105679360
720575940632321867,2307906,4403235072,281256960000
720575940632322872,1113256,1839554816,109165824000
720575940632323640,174963,349723520,29105592320
720575940632323896,2879064,4886250368,298124810240
720575940632323941,492420,692184576,43998955520
720575940632324111,780062,1056466048,51596185600
720575940632324394,628309,2659292800,279355678720
720575940632324433,484488,1114526336,90657454080
720575940632324689,2261778,3982845440,252179210240
720575940632325145,968278,1671776768,114333306880
720575940632325992,909290,1530630016,110148792320
720575940632326298,1676448,2858139520,175496601600
720575940632326370,606827,909896960,59209328640
720575940632326456,1067901,1862822016,108240414720
720575940632326979,553050,839578624,51060940800
720575940632327016,727334,1171909248,84713738240
720575940632327239,622505,854116352,54178314240
720575940632327243,2994870,4644011136,268356372480
720575940632327761,380907,641739648,43448760320
720575940632328403,394055,722332288,53440450560
720575940632328761,173122,480882048,38693826560
720575940632329547,1715530,2748548224,174846494720
720575940632329770,6432328,10983487744,670749071360
720575940632330344,665130,1295259392,122039838720
720575940632330538,3378753,5346716928,277799813120
720575940632330571,489807,804203776,51075481600
720575940632330600,627578,832034816,45850593280
720575940632331055,657730,859064576,47383900160
720575940632331857,378747,596043392,42479441920
720575940632332333,384592,700843136,49572423680
720575940632332586,427039,1672313216,196211333120
720575940632332842,653814,1123617152,96159447040
720575940632333103,504852,830448640,60737290240
720575940632333260,558709,1441895040,119864320000
720575940632333267,654977,972234240,50113935360
720575940632333327,128678,518006016,36747315200
720575940632333368,168875,623486720,50709432320
720575940632333395,674123,1352384896,82269931520
720575940632334127,330881,924084992,86949795840
720575940632335129,676102,1397193984,95675535360
720575940632335375,550832,851720960,44197017600
720575940632335500,367784,687907712,46065223680
720575940632335780,657138,1017608064,69555671040
720575940632335953,158438,431770240,35620792320
720575940632336426,1094729,1621183488,74615234560
720575940632336431,466249,709764864,51159685120
720575940632336557,2398975,4327602688,253808353280
720575940632336685,816680,1684817280,101680394240
720575940632336941,525619,990922368,69216276480
720575940632336952,788656,1206104320,76051374080
720575940632337170,795777,1197331456,69269657600
720575940632337679,269869,1131743744,60188999680
720575940632337711,654129,959148800,58443120640
720575940632337938,552125,729856512,42917591040
720575940632338145,780524,2046454144,153582653440
720575940632338503,615354,3291492608,383037480960
720575940632338828,648244,1226504320,94852638720
720575940632339404,196842,620487808,56871495680
720575940632339425,1173433,2116748288,126592993280
720575940632339682,1714885,3381958144,264177244160
720575940632340024,1537854,2233836416,108531691520
720575940632340269,2387796,3396059648,177084590080
720575940632340449,775159,1260287616,77882951680
720575940632341304,716602,1938975232,162794557440
720575940632341388,315138,527789312,39789045760
720575940632341452,379851,875308416,46301593600
720575940632341575,837981,1157540992,67367659520
720575940632342063,633260,1291783936,107451217920
720575940632342412,276237,1022045824,110434754560
720575940632342497,700164,1842846976,142599813120
720575940632342603,367027,493523072,31923517440
720575940632342611,2323945,3687965952,213312430080
720575940632343352,485449,749842048,44850974720
720575940632343891,152671,329009536,14275082240
720575940632344034,576880,1577044992,112544337920
720575940632344106,401119,1310119040,104061685760
720575940632344290,1728793,3151755264,150161612800
720575940632344607,5689650,9076660608,513875701760
720575940632344618,583707,1157576960,96933109760
720575940632344936,632680,964433792,60369141760
720575940632345135,850772,1314647808,86295275520
720575940632345931,2854263,4325712384,269472798720
720575940632345960,465319,658889984,39655188480
720575940632346386,2593768,6595885696,579237642240
720575940632346666,165727,561049856,80306862080
720575940632346695,458620,941395200,76262993920
720575940632347022,739971,1056010880,55591659520
720575940632347423,791112,2094451072,151356160000
720575940632347459,304246,547384064,37179699200
720575940632347463,617432,1275365376,91848192000
720575940632348068,390595,939906688,80592025600
720575940632348975,557928,877321088,63547289600
720575940632348995,657923,1383097856,97930536960
720575940632349009,476102,640431872,41011732480
720575940632349458,351493,625325312,40574812160
720575940632349838,920843,1320587008,79547924480
720575940632350506,716989,1713741184,118322688000
720575940632350511,462842,790922752,54116413440
720575940632350545,845423,1225486848,71927265280
720575940632350668,2316459,3659842816,219119226880
720575940632350762,410329,736627584,48644300800
720575940632350776,854123,1493104256,101509079040
720575940632350824,161569,604031872,50083215360
720575940632350994,608441,3089322368,339420405760
720575940632351007,348602,577777920,37577287680
720575940632351457,725840,1762762112,125814405120
720575940632351506,2326674,3967799808,234252462080
720575940632351513,573270,1534460544,123062138880
720575940632351898,1559408,3173357696,209553346560
720575940632352071,808379,1145779712,62275225600
720575940632352104,78520,205578112,12854763520
720575940632352298,388118,705039360,52171950080
720575940632353105,726248,1303329664,76952975360
720575940632353228,1447575,2140516992,134482677760
720575940632353295,396176,1363188608,108141107200
720575940632353351,346275,1305963904,155752314880
720575940632353453,487839,872135936,58338897920
720575940632353499,772999,1441055232,95893913600
720575940632353611,1847399,2799672704,154189783040
720575940632354123,249279,578500608,36835102720
720575940632354319,1413502,2121650560,120638904320
720575940632354575,979511,1745443328,107272509440
720575940632354578,736656,2310610176,186352199680
720575940632355384,704692,977670528,58646558720
720575940632355409,517132,821059968,52596807680
720575940632355432,122101,498585856,75553802240
720575940632355626,2884491,4422204544,250586869760
720575940632355659,665563,1682430848,125495736320
720575940632355885,995384,1414559104,78599987200
720575940632356065,488389,706102656,45641308160
720575940632356066,540208,1345048448,94186096640
720575940632356127,1337458,1847940480,97993492480
720575940632356367,352713,658755968,49806018560
720575940632356370,227453,358888320,29428316160
720575940632356423,733467,987364992,59353835520
720575940632356921,137226,521297792,41571788800
720575940632357028,591724,919065472,51028070400
720575940632357187,625676,867894144,52612270080
720575940632357284,786166,1559329664,113951539200
720575940632357451,1874202,4120921088,207141539840
720575940632357480,181260,653682432,70710865920
720575940632357984,689881,1537992704,113137766400
720575940632357992,71333,187760000,10190428160
720575940632358030,468993,704583424,46640998400
720575940632358175,499750,775592320,41280942080
720575940632358186,1934698,2768270336,159145932800
720575940632358418,431937,666760448,41302005760
720575940632358504,63031,153503872,7945932800
720575940632358564,684492,1456377600,114366853120
720575940632358674,356761,550727552,34701895680
720575940632358930,339066,553880192,37270753280
720575940632358957,343814,550594304,40433448960
720575940632359566,353210,599934848,41748142080
720575940632360017,1355303,2731803008,214609121280
720575940632360019,1092380,1914488960,136096583680
720575940632360722,589572,844920448,52280729600
720575940632361035,945870,1389040896,67381360640
720575940632361111,588672,1600669440,125811056640
720575940632361490,472275,787816320,51602944000
720575940632361743,184319,660195072,32321361920
720575940632361746,1004876,1614019328,85742929920
720575940632361803,230715,316582912,12008120320
720575940632361811,595358,1496812288,106365941760
720575940632361932,592726,749508608,42705356800
720575940632361953,397131,647190528,48979333120
720575940632361999,472942,1171792384,102478387200
720575940632362015,852068,1751967488,108937656320
720575940632362255,107547,384757504,19472343040
720575940632362258,1057152,1566814336,102491904000
720575940632362553,130986,469815296,49676646400
720575940632362809,323916,1415857152,176428257280
720575940632363150,975589,1586365056,117800888320
720575940632363420,948676,1780254720,133644687360
720575940632363595,1418057,3161021952,144131450880
720575940632364074,313174,482109184,30584186880
720575940632364115,149405,314519040,12790497280
720575940632364344,357761,622128384,51980953600
720575940632364359,410384,720183424,47450593280
720575940632364569,1246359,2015179264,135524976640
720575940632364615,302059,523038592,37414840320
720575940632364648,1576471,2527310720,133610352640
720575940632364717,716080,1472807168,107587563520
720575940632364881,591656,1180363008,59696168960
720575940632365383,594012,974122752,70890987520
720575940632365454,740114,1057969408,69880289280
720575940632365639,473042,1198938240,92788357120
720575940632365899,1449707,3235512192,158343137280
720575940632365905,5050516,10330084608,869735260160
720575940632366161,294156,577202816,40400179200
720575940632366407,715383,1095227008,57942425600
720575940632366623,957372,1950397312,137544806400
